InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,category
536643,22112,"CHOCOLATE HOT WATER BOTTLE",6,"12/2/2010 11:57",4.95,14390,"United Kingdom","Medication & Remedies"
536643,22110,"BIRD HOUSE HOT WATER BOTTLE",4,"12/2/2010 11:57",2.55,14390,"United Kingdom","Medication & Remedies"
536671,22465,"HANGING METAL STAR LANTERN",24,"12/2/2010 12:10",1.65,13305,"United Kingdom","Christmas Decorations"
536673,40016,"CHINESE DRAGON PAPER LANTERNS",144,"12/2/2010 12:11",0.42,14060,"United Kingdom","Christmas Decorations"
536685,71053,"WHITE METAL LANTERN",12,"12/2/2010 12:23",3.39,17850,"United Kingdom","Christmas Decorations"
536685,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",8,"12/2/2010 12:23",3.39,17850,"United Kingdom","Medication & Remedies"
536690,71053,"WHITE METAL LANTERN",6,"12/2/2010 12:25",3.39,17850,"United Kingdom","Christmas Decorations"
536690,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",6,"12/2/2010 12:25",3.39,17850,"United Kingdom","Medication & Remedies"
536732,21479,"WHITE SKULL HOT WATER BOTTLE ",4,"12/2/2010 12:47",3.75,15544,"United Kingdom","Medication & Remedies"
536742,22465,"HANGING METAL STAR LANTERN",12,"12/2/2010 13:14",1.65,16916,"United Kingdom","Christmas Decorations"
536743,22045,"SPACEBOY GIFT WRAP",25,"12/2/2010 13:32",0.42,17964,"United Kingdom",Gifts
536743,21851,"LILAC DIAMANTE PEN IN GIFT BOX",1,"12/2/2010 13:32",4.95,17964,"United Kingdom",Gifts
536743,21849,"SILVER DIAMANTE PEN IN GIFT BOX",1,"12/2/2010 13:32",4.95,17964,"United Kingdom",Gifts
536749,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",1,"12/2/2010 13:49",3.75,17976,"United Kingdom","Medication & Remedies"
536750,71053,"WHITE METAL LANTERN",12,"12/2/2010 14:04",3.39,17850,"United Kingdom","Christmas Decorations"
536750,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",6,"12/2/2010 14:04",3.39,17850,"United Kingdom","Medication & Remedies"
536752,71053,"WHITE METAL LANTERN",6,"12/2/2010 14:06",3.39,17850,"United Kingdom","Christmas Decorations"
536752,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",6,"12/2/2010 14:06",3.39,17850,"United Kingdom","Medication & Remedies"
536756,21488,"RED WHITE SCARF  HOT WATER BOTTLE",1,"12/2/2010 14:23",3.95,,"United Kingdom","Medication & Remedies"
536762,21481,"FAWN BLUE HOT WATER BOTTLE",12,"12/2/2010 14:40",2.95,16186,"United Kingdom","Medication & Remedies"
536762,22821,"GIFT BAG PSYCHEDELIC APPLES",12,"12/2/2010 14:40",0.65,16186,"United Kingdom",Gifts
536763,22585,"PACK OF 6 BIRDY GIFT TAGS",12,"12/2/2010 14:42",1.25,17685,"United Kingdom",Gifts
536778,22585,"PACK OF 6 BIRDY GIFT TAGS",12,"12/2/2010 15:03",1.25,13138,"United Kingdom",Gifts
536778,22915,"ASSORTED BOTTLE TOP  MAGNETS ",24,"12/2/2010 15:03",0.42,13138,"United Kingdom","Medication & Remedies"
536780,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",1,"12/2/2010 15:09",3.95,,"United Kingdom","Medication & Remedies"
536780,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",1,"12/2/2010 15:09",2.95,,"United Kingdom","Medication & Remedies"
536780,21481,"FAWN BLUE HOT WATER BOTTLE",1,"12/2/2010 15:09",2.95,,"United Kingdom","Medication & Remedies"
536780,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",1,"12/2/2010 15:09",2.95,,"United Kingdom","Medication & Remedies"
536782,22111,"SCOTTIE DOG HOT WATER BOTTLE",3,"12/2/2010 15:18",4.95,17567,"United Kingdom","Medication & Remedies"
536783,22585,"PACK OF 6 BIRDY GIFT TAGS",72,"12/2/2010 15:19",1.25,15061,"United Kingdom",Gifts
536784,22585,"PACK OF 6 BIRDY GIFT TAGS",72,"12/2/2010 15:20",1.25,15061,"United Kingdom",Gifts
536787,71053,"WHITE METAL LANTERN",6,"12/2/2010 15:24",3.39,17850,"United Kingdom","Christmas Decorations"
536787,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",6,"12/2/2010 15:24",3.39,17850,"United Kingdom","Medication & Remedies"
536790,71053,"WHITE METAL LANTERN",12,"12/2/2010 15:26",3.39,17850,"United Kingdom","Christmas Decorations"
536790,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",12,"12/2/2010 15:26",3.39,17850,"United Kingdom","Medication & Remedies"
536794,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",12,"12/2/2010 15:40",3.95,13767,"United Kingdom","Medication & Remedies"
536796,22585,"PACK OF 6 BIRDY GIFT TAGS",1,"12/2/2010 15:46",1.25,15574,"United Kingdom",Gifts
536796,22585,"PACK OF 6 BIRDY GIFT TAGS",1,"12/2/2010 15:46",1.25,15574,"United Kingdom",Gifts
536796,21484,"CHICK GREY HOT WATER BOTTLE",1,"12/2/2010 15:46",3.45,15574,"United Kingdom","Medication & Remedies"
536801,21484,"CHICK GREY HOT WATER BOTTLE",4,"12/2/2010 16:12",3.45,,"United Kingdom","Medication & Remedies"
536801,22113,"GREY HEART HOT WATER BOTTLE",4,"12/2/2010 16:12",3.75,,"United Kingdom","Medication & Remedies"
536801,22111,"SCOTTIE DOG HOT WATER BOTTLE",6,"12/2/2010 16:12",4.95,,"United Kingdom","Medication & Remedies"
536802,22837,"HOT WATER BOTTLE BABUSHKA ",4,"12/2/2010 16:29",4.65,17412,"United Kingdom","Medication & Remedies"
536803,22113,"GREY HEART HOT WATER BOTTLE",6,"12/2/2010 16:33",3.75,14911,"EIRE","Medication & Remedies"
536804,21484,"CHICK GREY HOT WATER BOTTLE",36,"12/2/2010 16:34",2.95,14031,"United Kingdom","Medication & Remedies"
536804,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",48,"12/2/2010 16:34",3.39,14031,"United Kingdom","Medication & Remedies"
536808,21481,"FAWN BLUE HOT WATER BOTTLE",6,"12/2/2010 16:46",2.95,17659,"United Kingdom","Medication & Remedies"
536813,85032D,"YULETIDE IMAGES GIFT WRAP SET",6,"12/2/2010 16:59",2.1,15646,"United Kingdom",Gifts
536833,22464,"HANGING METAL HEART LANTERN",12,"12/2/2010 17:48",1.65,18239,"United Kingdom","Christmas Decorations"
536833,22465,"HANGING METAL STAR LANTERN",12,"12/2/2010 17:48",1.65,18239,"United Kingdom","Christmas Decorations"
536833,71053,"WHITE METAL LANTERN",4,"12/2/2010 17:48",3.75,18239,"United Kingdom","Christmas Decorations"
536837,22112,"CHOCOLATE HOT WATER BOTTLE",7,"12/2/2010 18:15",4.95,14395,"United Kingdom","Medication & Remedies"
536837,21486,"PINK HEART DOTS HOT WATER BOTTLE",3,"12/2/2010 18:15",3.75,14395,"United Kingdom","Medication & Remedies"
536837,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",4,"12/2/2010 18:15",3.95,14395,"United Kingdom","Medication & Remedies"
536838,40016,"CHINESE DRAGON PAPER LANTERNS",24,"12/2/2010 18:23",0.42,14865,"United Kingdom","Christmas Decorations"
536839,22585,"PACK OF 6 BIRDY GIFT TAGS",144,"12/2/2010 18:25",1.06,15093,"United Kingdom",Gifts
536842,22584,"PACK OF 6 PANNETONE GIFT BOXES",6,"12/2/2010 18:45",2.55,17552,"United Kingdom",Gifts
536845,21479,"WHITE SKULL HOT WATER BOTTLE ",1,"12/2/2010 19:18",3.75,17961,"United Kingdom","Medication & Remedies"
536845,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",1,"12/2/2010 19:18",3.75,17961,"United Kingdom","Medication & Remedies"
536845,21479,"WHITE SKULL HOT WATER BOTTLE ",2,"12/2/2010 19:18",3.75,17961,"United Kingdom","Medication & Remedies"
536846,22113,"GREY HEART HOT WATER BOTTLE",1,"12/2/2010 19:59",3.75,14573,"United Kingdom","Medication & Remedies"
536846,22837,"HOT WATER BOTTLE BABUSHKA ",3,"12/2/2010 19:59",4.65,14573,"United Kingdom","Medication & Remedies"
536846,22113,"GREY HEART HOT WATER BOTTLE",1,"12/2/2010 19:59",3.75,14573,"United Kingdom","Medication & Remedies"
536851,22111,"SCOTTIE DOG HOT WATER BOTTLE",36,"12/3/2010 9:49",4.95,12967,"United Kingdom","Medication & Remedies"
536851,21485,"RETROSPOT HEART HOT WATER BOTTLE",6,"12/3/2010 9:49",4.95,12967,"United Kingdom","Medication & Remedies"
536859,22582,"PACK OF 6 SWEETIE GIFT BOXES",4,"12/3/2010 10:43",2.55,12841,"United Kingdom",Gifts
536859,22584,"PACK OF 6 PANNETONE GIFT BOXES",3,"12/3/2010 10:43",2.55,12841,"United Kingdom",Gifts
536859,22585,"PACK OF 6 BIRDY GIFT TAGS",10,"12/3/2010 10:43",1.25,12841,"United Kingdom",Gifts
536859,85032D,"YULETIDE IMAGES GIFT WRAP SET",1,"12/3/2010 10:43",2.1,12841,"United Kingdom",Gifts
536860,22111,"SCOTTIE DOG HOT WATER BOTTLE",3,"12/3/2010 10:43",4.95,16905,"United Kingdom","Medication & Remedies"
536860,21485,"RETROSPOT HEART HOT WATER BOTTLE",3,"12/3/2010 10:43",4.95,16905,"United Kingdom","Medication & Remedies"
536860,21484,"CHICK GREY HOT WATER BOTTLE",2,"12/3/2010 10:43",3.45,16905,"United Kingdom","Medication & Remedies"
536863,21883,"STARS GIFT TAPE ",1,"12/3/2010 11:19",0.65,17967,"United Kingdom",Gifts
536863,21884,"CAKES AND BOWS GIFT  TAPE",1,"12/3/2010 11:19",0.65,17967,"United Kingdom",Gifts
536864,21481,"FAWN BLUE HOT WATER BOTTLE",1,"12/3/2010 11:27",6.77,,"United Kingdom","Medication & Remedies"
536864,21488,"RED WHITE SCARF  HOT WATER BOTTLE",1,"12/3/2010 11:27",8.47,,"United Kingdom","Medication & Remedies"
536864,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",5,"12/3/2010 11:27",8.47,,"United Kingdom","Medication & Remedies"
536864,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",1,"12/3/2010 11:27",5.91,,"United Kingdom","Medication & Remedies"
536865,21479,"WHITE SKULL HOT WATER BOTTLE ",21,"12/3/2010 11:28",8.47,,"United Kingdom","Medication & Remedies"
536865,21481,"FAWN BLUE HOT WATER BOTTLE",1,"12/3/2010 11:28",6.77,,"United Kingdom","Medication & Remedies"
536865,71053,"WHITE METAL LANTERN",1,"12/3/2010 11:28",8.47,,"United Kingdom","Christmas Decorations"
536865,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",13,"12/3/2010 11:28",8.47,,"United Kingdom","Medication & Remedies"
536865,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",4,"12/3/2010 11:28",5.91,,"United Kingdom","Medication & Remedies"
536876,22111,"SCOTTIE DOG HOT WATER BOTTLE",3,"12/3/2010 11:36",11.02,,"United Kingdom","Medication & Remedies"
536876,22112,"CHOCOLATE HOT WATER BOTTLE",3,"12/3/2010 11:36",11.02,,"United Kingdom","Medication & Remedies"
536876,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",2,"12/3/2010 11:36",8.47,,"United Kingdom","Medication & Remedies"
536876,22224,"WHITE LOVEBIRD LANTERN",2,"12/3/2010 11:36",5.91,,"United Kingdom","Christmas Decorations"
536876,22835,"HOT WATER BOTTLE I AM SO POORLY",9,"12/3/2010 11:36",9.32,,"United Kingdom","Medication & Remedies"
536876,22837,"HOT WATER BOTTLE BABUSHKA ",1,"12/3/2010 11:36",9.32,,"United Kingdom","Medication & Remedies"
536876,22915,"ASSORTED BOTTLE TOP  MAGNETS ",1,"12/3/2010 11:36",5.06,,"United Kingdom","Medication & Remedies"
536876,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",5,"12/3/2010 11:36",7.62,,"United Kingdom","Medication & Remedies"
536876,84030E,"ENGLISH ROSE HOT WATER BOTTLE",1,"12/3/2010 11:36",8.47,,"United Kingdom","Medication & Remedies"
536876,84031A,"CHARLIE+LOLA RED HOT WATER BOTTLE ",2,"12/3/2010 11:36",4.21,,"United Kingdom","Medication & Remedies"
536876,84031B,"CHARLIE LOLA BLUE HOT WATER BOTTLE ",3,"12/3/2010 11:36",4.21,,"United Kingdom","Medication & Remedies"
536876,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",8,"12/3/2010 11:36",3.36,,"United Kingdom","Medication & Remedies"
536876,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",12,"12/3/2010 11:36",3.36,,"United Kingdom","Medication & Remedies"
536876,21479,"WHITE SKULL HOT WATER BOTTLE ",9,"12/3/2010 11:36",7.62,,"United Kingdom","Medication & Remedies"
536876,21481,"FAWN BLUE HOT WATER BOTTLE",1,"12/3/2010 11:36",5.91,,"United Kingdom","Medication & Remedies"
536876,21484,"CHICK GREY HOT WATER BOTTLE",3,"12/3/2010 11:36",7.62,,"United Kingdom","Medication & Remedies"
536876,21485,"RETROSPOT HEART HOT WATER BOTTLE",2,"12/3/2010 11:36",11.02,,"United Kingdom","Medication & Remedies"
536876,21486,"PINK HEART DOTS HOT WATER BOTTLE",2,"12/3/2010 11:36",4.21,,"United Kingdom","Medication & Remedies"
536876,21488,"RED WHITE SCARF  HOT WATER BOTTLE",1,"12/3/2010 11:36",8.47,,"United Kingdom","Medication & Remedies"
536876,21773,"DECORATIVE ROSE BATHROOM BOTTLE",1,"12/3/2010 11:36",2.51,,"United Kingdom","Medication & Remedies"
536876,21774,"DECORATIVE CATS BATHROOM BOTTLE",3,"12/3/2010 11:36",2.51,,"United Kingdom","Medication & Remedies"
536876,21846,"PINK DIAMANTE PEN IN GIFT BOX",1,"12/3/2010 11:36",4.21,,"United Kingdom",Gifts
536876,21883,"STARS GIFT TAPE ",2,"12/3/2010 11:36",1.66,,"United Kingdom",Gifts
536876,21884,"CAKES AND BOWS GIFT  TAPE",1,"12/3/2010 11:36",1.66,,"United Kingdom",Gifts
536885,22837,"HOT WATER BOTTLE BABUSHKA ",24,"12/3/2010 11:42",4.65,,"EIRE","Medication & Remedies"
536938,21479,"WHITE SKULL HOT WATER BOTTLE ",72,"12/3/2010 12:05",3.39,14680,"United Kingdom","Medication & Remedies"
536938,22112,"CHOCOLATE HOT WATER BOTTLE",72,"12/3/2010 12:05",4.25,14680,"United Kingdom","Medication & Remedies"
536938,22837,"HOT WATER BOTTLE BABUSHKA ",36,"12/3/2010 12:05",4.25,14680,"United Kingdom","Medication & Remedies"
536943,85032D,"YULETIDE IMAGES GIFT WRAP SET",1,"12/3/2010 12:11",2.1,17884,"United Kingdom",Gifts
536943,22585,"PACK OF 6 BIRDY GIFT TAGS",5,"12/3/2010 12:11",1.25,17884,"United Kingdom",Gifts
536947,84030E,"ENGLISH ROSE HOT WATER BOTTLE",4,"12/3/2010 12:29",4.25,13013,"United Kingdom","Medication & Remedies"
536957,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",18,"12/3/2010 12:43",2.95,17809,"United Kingdom","Medication & Remedies"
536957,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",18,"12/3/2010 12:43",2.95,17809,"United Kingdom","Medication & Remedies"
536957,22585,"PACK OF 6 BIRDY GIFT TAGS",24,"12/3/2010 12:43",1.25,17809,"United Kingdom",Gifts
536960,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",4,"12/3/2010 12:48",3.95,16477,"United Kingdom","Medication & Remedies"
536960,22112,"CHOCOLATE HOT WATER BOTTLE",6,"12/3/2010 12:48",4.95,16477,"United Kingdom","Medication & Remedies"
536972,22784,"LANTERN CREAM GAZEBO ",3,"12/3/2010 13:42",4.95,16926,"United Kingdom","Christmas Decorations"
536975,85032D,"YULETIDE IMAGES GIFT WRAP SET",12,"12/3/2010 14:04",2.1,14911,"EIRE",Gifts
536975,22585,"PACK OF 6 BIRDY GIFT TAGS",12,"12/3/2010 14:04",1.25,14911,"EIRE",Gifts
536975,22837,"HOT WATER BOTTLE BABUSHKA ",8,"12/3/2010 14:04",4.65,14911,"EIRE","Medication & Remedies"
536975,21484,"CHICK GREY HOT WATER BOTTLE",4,"12/3/2010 14:04",3.45,14911,"EIRE","Medication & Remedies"
536975,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",8,"12/3/2010 14:04",3.95,14911,"EIRE","Medication & Remedies"
536975,84030E,"ENGLISH ROSE HOT WATER BOTTLE",4,"12/3/2010 14:04",4.25,14911,"EIRE","Medication & Remedies"
536975,22113,"GREY HEART HOT WATER BOTTLE",8,"12/3/2010 14:04",3.75,14911,"EIRE","Medication & Remedies"
536975,22112,"CHOCOLATE HOT WATER BOTTLE",9,"12/3/2010 14:04",4.95,14911,"EIRE","Medication & Remedies"
536976,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",3,"12/3/2010 14:18",3.75,14723,"United Kingdom","Medication & Remedies"
536976,21479,"WHITE SKULL HOT WATER BOTTLE ",2,"12/3/2010 14:18",3.75,14723,"United Kingdom","Medication & Remedies"
536977,21481,"FAWN BLUE HOT WATER BOTTLE",1,"12/3/2010 14:18",2.95,17954,"United Kingdom","Medication & Remedies"
536977,22837,"HOT WATER BOTTLE BABUSHKA ",2,"12/3/2010 14:18",4.65,17954,"United Kingdom","Medication & Remedies"
536981,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",1,"12/3/2010 14:26",3.75,14723,"United Kingdom","Medication & Remedies"
536982,21479,"WHITE SKULL HOT WATER BOTTLE ",40,"12/3/2010 14:27",8.47,,"United Kingdom","Medication & Remedies"
536982,21481,"FAWN BLUE HOT WATER BOTTLE",6,"12/3/2010 14:27",6.77,,"United Kingdom","Medication & Remedies"
536982,21484,"CHICK GREY HOT WATER BOTTLE",18,"12/3/2010 14:27",8.47,,"United Kingdom","Medication & Remedies"
536982,21485,"RETROSPOT HEART HOT WATER BOTTLE",7,"12/3/2010 14:27",11.02,,"United Kingdom","Medication & Remedies"
536982,21488,"RED WHITE SCARF  HOT WATER BOTTLE",10,"12/3/2010 14:27",8.47,,"United Kingdom","Medication & Remedies"
536982,22110,"BIRD HOUSE HOT WATER BOTTLE",20,"12/3/2010 14:27",7.62,,"United Kingdom","Medication & Remedies"
536982,22111,"SCOTTIE DOG HOT WATER BOTTLE",8,"12/3/2010 14:27",12.72,,"United Kingdom","Medication & Remedies"
536982,22112,"CHOCOLATE HOT WATER BOTTLE",31,"12/3/2010 14:27",12.72,,"United Kingdom","Medication & Remedies"
536982,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",75,"12/3/2010 14:27",9.32,,"United Kingdom","Medication & Remedies"
536982,22835,"HOT WATER BOTTLE I AM SO POORLY",3,"12/3/2010 14:27",11.02,,"United Kingdom","Medication & Remedies"
536982,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",20,"12/3/2010 14:27",8.47,,"United Kingdom","Medication & Remedies"
536982,84030e,"ENGLISH ROSE HOT WATER BOTTLE",4,"12/3/2010 14:27",8.47,,"United Kingdom","Medication & Remedies"
536982,84031A,"CHARLIE+LOLA RED HOT WATER BOTTLE ",3,"12/3/2010 14:27",9.32,,"United Kingdom","Medication & Remedies"
536982,84031B,"CHARLIE LOLA BLUE HOT WATER BOTTLE ",3,"12/3/2010 14:27",9.32,,"United Kingdom","Medication & Remedies"
536982,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",12,"12/3/2010 14:27",5.91,,"United Kingdom","Medication & Remedies"
536982,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",21,"12/3/2010 14:27",5.91,,"United Kingdom","Medication & Remedies"
536984,22110,"BIRD HOUSE HOT WATER BOTTLE",1,"12/3/2010 14:35",2.55,17841,"United Kingdom","Medication & Remedies"
536984,84030E,"ENGLISH ROSE HOT WATER BOTTLE",1,"12/3/2010 14:35",4.25,17841,"United Kingdom","Medication & Remedies"
536985,22113,"GREY HEART HOT WATER BOTTLE",4,"12/3/2010 14:40",3.75,15373,"United Kingdom","Medication & Remedies"
536985,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",4,"12/3/2010 14:40",3.95,15373,"United Kingdom","Medication & Remedies"
536986,21479,"WHITE SKULL HOT WATER BOTTLE ",8,"12/3/2010 14:40",3.75,16140,"United Kingdom","Medication & Remedies"
536987,21850,"BLUE  DIAMANTE PEN IN GIFT BOX",2,"12/3/2010 14:54",4.95,17198,"United Kingdom",Gifts
536988,21479,"WHITE SKULL HOT WATER BOTTLE ",1,"12/3/2010 15:05",3.75,17238,"United Kingdom","Medication & Remedies"
536988,21481,"FAWN BLUE HOT WATER BOTTLE",2,"12/3/2010 15:05",2.95,17238,"United Kingdom","Medication & Remedies"
536988,22837,"HOT WATER BOTTLE BABUSHKA ",4,"12/3/2010 15:05",4.65,17238,"United Kingdom","Medication & Remedies"
536989,22837,"HOT WATER BOTTLE BABUSHKA ",1,"12/3/2010 15:10",4.65,17238,"United Kingdom","Medication & Remedies"
536989,21479,"WHITE SKULL HOT WATER BOTTLE ",1,"12/3/2010 15:10",3.75,17238,"United Kingdom","Medication & Remedies"
536989,21485,"RETROSPOT HEART HOT WATER BOTTLE",2,"12/3/2010 15:10",4.95,17238,"United Kingdom","Medication & Remedies"
536992,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",36,"12/3/2010 15:16",2.55,15769,"United Kingdom","Medication & Remedies"
536993,22111,"SCOTTIE DOG HOT WATER BOTTLE",1,"12/3/2010 15:19",4.95,14396,"United Kingdom","Medication & Remedies"
536993,22837,"HOT WATER BOTTLE BABUSHKA ",1,"12/3/2010 15:19",4.65,14396,"United Kingdom","Medication & Remedies"
537022,84031A,"CHARLIE+LOLA RED HOT WATER BOTTLE ",3,"12/3/2010 15:45",4.65,12725,"Italy","Medication & Remedies"
537034,22111,"SCOTTIE DOG HOT WATER BOTTLE",12,"12/3/2010 17:20",4.95,13081,"United Kingdom","Medication & Remedies"
537034,84030E,"ENGLISH ROSE HOT WATER BOTTLE",12,"12/3/2010 17:20",4.25,13081,"United Kingdom","Medication & Remedies"
537034,22837,"HOT WATER BOTTLE BABUSHKA ",12,"12/3/2010 17:20",4.65,13081,"United Kingdom","Medication & Remedies"
537034,21481,"FAWN BLUE HOT WATER BOTTLE",12,"12/3/2010 17:20",2.95,13081,"United Kingdom","Medication & Remedies"
537036,22837,"HOT WATER BOTTLE BABUSHKA ",5,"12/3/2010 17:28",4.65,15545,"United Kingdom","Medication & Remedies"
537037,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",8,"12/5/2010 10:03",3.95,17243,"United Kingdom","Medication & Remedies"
537037,21485,"RETROSPOT HEART HOT WATER BOTTLE",6,"12/5/2010 10:03",4.95,17243,"United Kingdom","Medication & Remedies"
537037,22835,"HOT WATER BOTTLE I AM SO POORLY",3,"12/5/2010 10:03",4.65,17243,"United Kingdom","Medication & Remedies"
537037,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",6,"12/5/2010 10:03",3.75,17243,"United Kingdom","Medication & Remedies"
537042,21850,"BLUE  DIAMANTE PEN IN GIFT BOX",1,"12/5/2010 10:45",4.95,13838,"United Kingdom",Gifts
537044,21479,"WHITE SKULL HOT WATER BOTTLE ",4,"12/5/2010 10:52",3.75,18055,"United Kingdom","Medication & Remedies"
537044,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",4,"12/5/2010 10:52",3.95,18055,"United Kingdom","Medication & Remedies"
537044,84030E,"ENGLISH ROSE HOT WATER BOTTLE",4,"12/5/2010 10:52",4.25,18055,"United Kingdom","Medication & Remedies"
537044,22835,"HOT WATER BOTTLE I AM SO POORLY",4,"12/5/2010 10:52",4.65,18055,"United Kingdom","Medication & Remedies"
537044,22112,"CHOCOLATE HOT WATER BOTTLE",9,"12/5/2010 10:52",4.95,18055,"United Kingdom","Medication & Remedies"
537045,22112,"CHOCOLATE HOT WATER BOTTLE",1,"12/5/2010 10:54",4.95,15038,"United Kingdom","Medication & Remedies"
537045,21485,"RETROSPOT HEART HOT WATER BOTTLE",1,"12/5/2010 10:54",4.95,15038,"United Kingdom","Medication & Remedies"
537049,21479,"WHITE SKULL HOT WATER BOTTLE ",4,"12/5/2010 11:04",3.75,16241,"United Kingdom","Medication & Remedies"
537049,21485,"RETROSPOT HEART HOT WATER BOTTLE",3,"12/5/2010 11:04",4.95,16241,"United Kingdom","Medication & Remedies"
537049,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",4,"12/5/2010 11:04",3.75,16241,"United Kingdom","Medication & Remedies"
537049,22837,"HOT WATER BOTTLE BABUSHKA ",4,"12/5/2010 11:04",4.65,16241,"United Kingdom","Medication & Remedies"
537049,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",6,"12/5/2010 11:04",2.95,16241,"United Kingdom","Medication & Remedies"
537050,84029G,"KNITTED UNION FLAG HOT WATER BOTTLE",1,"12/5/2010 11:10",3.75,14800,"United Kingdom","Medication & Remedies"
537050,21481,"FAWN BLUE HOT WATER BOTTLE",2,"12/5/2010 11:10",2.95,14800,"United Kingdom","Medication & Remedies"
